AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,Major/Minor,strain,plasmid
56.378286418618,55.41176362026246,1.0174425561506963,BY4741,delta
79.37502017089776,63.96232365307436,1.2409652376205158,BY4741,delta
78.66662873319241,71.55210845356689,1.0994313156298172,BY4741,delta
79.14869184853015,69.58839006230973,1.137383574726475,BY4741,delta
62.5170020896941,53.03743406216984,1.178733534062233,BY4741,delta
50.55017636322625,48.52705062150181,1.0416906800601646,BY4741,delta
63.25629283670382,57.219014246218656,1.1055117546154536,BY4741,delta
68.91367603992452,65.1590184239636,1.057622992285287,BY4741,delta
78.7420542789864,65.7742114841629,1.197156948022796,BY4741,delta
55.852438239276935,46.41187954116232,1.203408239257836,BY4741,delta
62.81869784350225,52.95501658431985,1.186265285055223,BY4741,delta
64.21294394391039,56.76811319246891,1.1311445868598842,BY4741,delta
62.994851092331096,56.46462243236582,1.1156516838094026,BY4741,delta
39.97172116645723,27.079883478843083,1.4760669556678947,BY4741,delta
44.237229939039544,17.838033931160336,2.479938658585228,BY4741,delta
71.15336221722016,59.228232863558695,1.2013419745467138,BY4741,delta
25.81123593017011,22.38660497993987,1.1529767891691918,BY4741,delta
63.52601897210173,55.742535075083254,1.1396327577591223,BY4741,delta
74.42953454789709,64.97094673335523,1.1455818067937424,BY4741,delta
59.09419552497317,51.3125105646563,1.1516527816449669,BY4741,delta
80.00522524313398,72.54780134289655,1.1027932447599615,BY4741,delta
73.59271042049974,69.69429440963629,1.0559359420148522,BY4741,delta
35.61810461207062,32.73885215822255,1.0879460416001459,BY4741,delta
74.52256831222292,54.99963071734695,1.3549648850409173,BY4741,delta
85.92530763522966,79.9526096820781,1.0747029768871994,BY4741,delta
51.643595970784034,46.07010926343225,1.1209783696296916,BY4741,delta
64.6507418474375,55.05381678301266,1.1743189777785954,BY4741,delta
83.13795006114562,70.0008940142813,1.1876698323907713,BY4741,delta
61.90134437671057,53.494055436447695,1.157163050579535,BY4741,delta
67.84842100758473,53.44077961768684,1.2696001348215644,BY4741,delta
73.0864299346886,66.94786877838477,1.0916916590223968,BY4741,delta
57.58306868651751,53.80910115858231,1.0701362306129745,BY4741,delta
44.65840646739155,40.03507423048376,1.1154820448262706,BY4741,delta
68.66237043650071,65.1090838370742,1.0545743602892352,BY4741,delta
57.39091071977568,52.05769160537595,1.1024482444367352,BY4741,delta
60.16405507914585,55.673546447842746,1.0806578513102267,BY4741,delta
52.5952848480086,46.527266732141406,1.13041853824771,BY4741,delta
57.8179496971533,52.98696460810461,1.0911730861501316,BY4741,delta
78.79066487400307,72.56711293430386,1.0857627055569026,BY4741,delta
55.81883668553121,50.97673632773391,1.0949864723913867,BY4741,delta
82.43986657188876,71.50197895705317,1.1529732152085652,BY4741,delta
80.26099697246681,65.44938159722493,1.2263064220589963,BY4741,delta
60.84505054509638,55.57397495697009,1.094847913833905,BY4741,delta
75.27381213363644,69.42786943699379,1.0842016720957839,BY4741,delta
63.3821041610321,39.356725050983464,1.610451684659374,BY4741,delta
65.81982317564389,59.73445268901665,1.1018737129526952,BY4741,delta
76.37806046283224,71.38555591458564,1.0699371810485057,BY4741,delta
57.260801404954506,47.70173730680022,1.2003923680320878,BY4741,delta
59.7042348876333,53.50252952071352,1.1159142459707214,BY4741,delta
52.26783171389445,43.08550591255957,1.2131186719721958,BY4741,delta
56.52133624370897,47.13857695140349,1.199046299212181,BY4741,delta
71.22145611829133,60.81775198538985,1.1710636087864732,BY4741,delta
89.46012313864901,57.12962267487911,1.565914825794678,BY4741,delta
78.03152676725335,54.17730175716135,1.4402992440822113,BY4741,delta
62.00176097627275,57.538469339567264,1.0775705660566857,BY4741,delta
81.23634337961406,61.310783166648704,1.3249927530497487,BY4741,delta
92.07480120429696,62.146580546248394,1.48157469638698,BY4741,delta
59.52496882275361,52.8679958193156,1.1259168784492837,BY4741,delta
120.33120778733264,57.890384755906325,2.078604388184788,BY4741,delta
99.9445442801072,79.02703295384052,1.2646880509671234,BY4741,delta
84.72037778311855,73.5240766778153,1.1522807440937446,BY4741,delta
75.92083535730309,55.90923011326097,1.3579302595207017,BY4741,delta
74.8067109671086,66.97694767613167,1.116902360627688,BY4741,delta
68.53131160945716,58.31150777805045,1.175262211882877,BY4741,delta
60.900315649950706,46.16976225023019,1.3190519656541457,BY4741,delta
56.49698685479122,48.14477422908938,1.1734811879262148,BY4741,delta
85.6743868889167,53.040837766953175,1.615253274568293,BY4741,delta
101.53643635412467,57.915079700168306,1.7531951415725946,BY4741,delta
93.675699487462,61.0250831444823,1.5350359993066534,BY4741,delta
77.40275718860721,61.89678177130761,1.2505134350052336,BY4741,delta
59.040527235808455,52.41712472102549,1.126359516093911,BY4741,delta
26.766537412517728,24.220202209637495,1.105132697937056,BY4741,delta
70.82379270625286,58.74402775704773,1.2056339241695233,BY4741,delta
55.94487633250538,47.96086667759547,1.1664692531221412,BY4741,delta
78.15317453972459,73.34896194650617,1.0654980311339943,BY4741,delta
78.86327705540333,65.60793802938667,1.2020386469100646,BY4741,delta
48.59865390766479,45.90399952317622,1.0587019521714678,BY4741,delta
53.51038629007527,48.32337643193158,1.107339557811117,BY4741,delta
62.31849677052,55.54857300478261,1.1218739456215105,BY4741,delta
58.44896278238202,51.65234949780906,1.131583816625055,BY4741,delta
78.63705125938709,70.2768564397969,1.1189608534461413,BY4741,delta
59.07660119164633,49.82661784304142,1.185643412076317,BY4741,delta
78.38789465710829,63.14653455724595,1.2413649491096803,BY4741,delta
62.59723260849702,54.68328856092566,1.144723264745755,BY4741,delta
52.27227381664563,45.89745853484474,1.1388925549540225,BY4741,delta
81.26217762234553,73.97589491444954,1.0984953641496642,BY4741,delta
58.01792683361276,50.500280284773766,1.1488634618747973,BY4741,delta
63.65963019032832,48.9135960202816,1.3014710708231798,BY4741,delta
55.05136025491691,48.05610994877708,1.1455642230217147,BY4741,delta
58.27380208774781,53.47084018033379,1.0898239468692792,BY4741,delta
82.55257435078212,67.54053232779805,1.222267155818751,BY4741,delta
51.81959834406761,44.90994594350422,1.1538557273984607,BY4741,delta
48.36829768880144,42.65305165610237,1.1339938365671753,BY4741,delta
57.55018973902666,52.309351113759355,1.1001893258792264,BY4741,delta
43.1602175392996,37.42382720838148,1.1532817661586838,BY4741,delta
79.63798410954546,65.91710739319106,1.208153501556285,BY4741,delta
59.703129609336784,53.91663316119688,1.1073230301832788,BY4741,delta
63.75260197600075,57.192911811742675,1.1146941107990809,BY4741,delta
38.37707934387763,34.69006075073626,1.106284581616454,BY4741,delta
61.65697125166699,53.24381439588209,1.1580119108903584,BY4741,delta
58.81180407518289,48.722370858730265,1.207080095623975,BY4741,delta
57.759524138394234,52.11143762966558,1.108384776272481,BY4741,delta
71.54497296654365,66.70610490279851,1.0725401081474648,BY4741,delta
79.8295099218971,65.0072135602109,1.228010024579157,BY4741,delta
61.63405465830328,56.250396471781706,1.0957088042787808,BY4741,delta
61.24322556750529,51.80564048155023,1.1821729255391817,BY4741,delta
50.54424114166188,43.66090726603665,1.1576543939795703,BY4741,delta
68.98931497810192,54.22225095664594,1.2723432495132518,BY4741,delta
50.7758248291841,44.18630014096469,1.1491304921932202,BY4741,delta
63.73658672671961,52.855764793056395,1.2058587549771413,BY4741,delta
48.54357793073112,27.671192686151585,1.7543001662890156,BY4741,PolyE
63.795408124446055,61.51460121403099,1.0370774883588911,BY4741,PolyE
59.42166469207096,25.375077092110963,2.341733366025713,BY4741,PolyE
61.44683948597971,47.750671254284185,1.2868267161891824,BY4741,PolyE
55.70256556379284,49.75978894655668,1.119429297090043,BY4741,PolyE
71.99614073083612,52.68421947467582,1.3665598816632962,BY4741,PolyE
82.049799374643,73.69415960076198,1.1133826590756675,BY4741,PolyE
75.70726162126736,73.27958006806446,1.033129032002476,BY4741,PolyE
46.654245624932784,45.70276203986421,1.0208189514725312,BY4741,PolyE
50.47569190926717,49.54408311583097,1.0188036337509396,BY4741,PolyE
69.29090333820247,54.019707935724966,1.2826967413568366,BY4741,PolyE
71.35450207922104,58.18801614338502,1.2262748725337462,BY4741,PolyE
45.90881783122211,39.10508192501165,1.1739859775580417,BY4741,PolyE
84.35453300839053,61.764647667445885,1.3657413454792688,BY4741,PolyE
40.357508367348466,38.8045295339126,1.040020555643605,BY4741,PolyE
75.97817988935708,61.76851515935122,1.2300470505620473,BY4741,PolyE
44.98949370857042,38.04922250382781,1.1824024447291772,BY4741,PolyE
64.62039043832145,56.903108574337445,1.1356214459514502,BY4741,PolyE
59.59698573346449,51.882799687263635,1.1486848453186802,BY4741,PolyE
59.153149514718585,52.38567188650948,1.1291856605918973,BY4741,PolyE
59.250250386939506,38.60942436730538,1.534605898893247,BY4741,PolyE
54.89836273050103,45.81188143785675,1.198343333813303,BY4741,PolyE
55.58609552842684,47.19859070146428,1.1777066794221536,BY4741,PolyE
57.09314110560625,51.96792086052897,1.0986227688198706,BY4741,PolyE
56.609778960290654,48.57792004841636,1.1653397037968927,BY4741,PolyE
50.872625565028336,43.74091078616047,1.163044496575145,BY4741,PolyE
49.193363984147865,44.46972822011217,1.1062213769478213,BY4741,PolyE
62.042934937891744,53.378146771385225,1.1623283813808145,BY4741,PolyE
62.64457679790362,52.41558889608256,1.1951516355582823,BY4741,PolyE
55.06181949069489,46.107284516703565,1.1942108512321368,BY4741,PolyE
66.24149464959686,63.6112573790026,1.041348613106687,BY4741,PolyE
42.46690763188949,40.19497493157572,1.0565228042605153,BY4741,PolyE
60.42213827093113,47.69598450103161,1.266818137900566,BY4741,PolyE
69.9395997668699,67.36984145450967,1.03814404571659,BY4741,PolyE
45.602295223822146,41.80255888470498,1.0908972187467558,BY4741,PolyE
58.01797569324873,53.607483774008664,1.0822738097134579,BY4741,PolyE
53.72858675207707,51.36300628993563,1.0460561137871902,BY4741,PolyE
58.252511194495554,51.92788529560263,1.1217963308709686,BY4741,PolyE
68.17739567898639,57.93107675371484,1.1768708523895077,BY4741,PolyE
63.03315743565024,51.450881967749794,1.2251132541354761,BY4741,PolyE
53.21946675566352,46.12171054371823,1.1538918684556898,BY4741,PolyE
67.93273916967422,57.10682633323648,1.1895730078443705,BY4741,PolyE
54.09236956972415,47.8702252572885,1.1299794241408607,BY4741,PolyE
46.75009698330191,44.784193373946174,1.0438972651118335,BY4741,PolyE
59.53646319714539,51.17608848157319,1.1633648636234184,BY4741,PolyE
108.0074047171343,98.35638964534084,1.0981229090107278,BY4741,PolyE
82.3354252904337,69.71299041037184,1.181062880902953,BY4741,PolyE
43.27068368863278,41.611631320278725,1.0398699189557017,BY4741,PolyE
72.19460022487544,55.75174692268295,1.294929831077681,BY4741,PolyE
50.63372262825028,46.22659235235606,1.0953375546763529,BY4741,PolyE
43.69274929068051,41.214683459174715,1.060125800407043,BY4741,PolyE
69.00504221155408,66.39205849084665,1.0393568715913166,BY4741,PolyE
54.18713621488239,50.62007478910611,1.0704673282415604,BY4741,PolyE
61.44084219147387,58.88275165500791,1.0434438008511173,BY4741,PolyE
57.86579126789971,52.998077979516296,1.0918469777387922,BY4741,PolyE
66.80286147092042,58.91402745248529,1.1339041712060434,BY4741,PolyE
46.12954097688352,44.77098268439515,1.0303446163347647,BY4741,PolyE
98.10568617354144,88.97090923413919,1.1026715026072493,BY4741,PolyE
42.77504320326147,34.275047442099726,1.2479936979086796,BY4741,PolyE
61.13603439193338,45.51713301313756,1.3431433472377918,BY4741,PolyE
60.07848311175411,58.38620467480759,1.0289842171857542,BY4741,PolyE
58.65736209425415,49.38547299386373,1.187745272816208,BY4741,PolyE
61.825264552573046,52.71605514851811,1.1727976302170442,BY4741,PolyE
80.26391865667262,50.321860362392925,1.5950109570403783,BY4741,PolyE
71.359809557585,41.84074114629491,1.7055101702925752,BY4741,PolyE
41.74052535797599,38.04742500220233,1.0970657109005377,BY4741,PolyE
69.47934218120284,53.692310299278226,1.2940278001436052,BY4741,PolyE
65.93919081727513,52.71327136910566,1.2509030288702772,BY4741,PolyE
48.13479964576343,44.76002719376683,1.0753970152293957,BY4741,PolyE
41.273481720276486,39.69225194473445,1.0398372402186618,BY4741,PolyE
48.97974084863433,44.74608147679086,1.0946151982948362,BY4741,PolyE
47.930481656683824,45.37816135233795,1.0562455645685693,BY4741,PolyE
80.10393400042923,61.1965402840165,1.3089618077862324,BY4741,PolyE
60.01105502842258,52.02346544792358,1.1535382064944275,BY4741,PolyE
65.85411703970294,53.18573234419597,1.2381914121915714,BY4741,PolyE
46.34255723036596,44.607412727607546,1.0388981202149958,BY4741,PolyE
71.45394775072994,57.17871569323443,1.249659893273619,BY4741,PolyE
60.999820649453376,51.597807922912914,1.182217289939663,BY4741,PolyE
49.89363480663901,40.199011137848615,1.2411657250857746,BY4741,PolyE
44.02415507707689,40.65700413413126,1.0828184716177582,BY4741,PolyE
51.89111753025634,45.84400912944069,1.1319061861221957,BY4741,PolyE
49.50838037086049,45.81798448618063,1.0805447015198353,BY4741,PolyE
69.75893644313744,58.457068723331886,1.1933362032450776,BY4741,PolyE
57.21126086313824,46.55006324643074,1.2290264904747463,BY4741,PolyE
60.24473849941837,52.809115506298575,1.1408018847093346,BY4741,PolyE
66.71647265436638,58.78085800699667,1.135003382332819,BY4741,PolyE
51.08581018274628,49.98333956780937,1.0220567618024254,BY4741,PolyE
68.95350197924809,51.55496942358884,1.3374753733768796,BY4741,PolyE
83.31153963253065,64.47253857479488,1.292201943248761,BY4741,PolyE
68.41957072741583,58.03255299882819,1.1789860550990645,BY4741,PolyE
62.08009687925521,59.66023543422609,1.040560708944854,BY4741,PolyE
51.33678595098769,46.38040408977482,1.1068637058793018,BY4741,PolyE
44.15580127751577,42.22581513744039,1.0457063086596075,BY4741,PolyE
79.19745767218643,76.39366557209415,1.0367018924814688,BY4741,PolyE
53.45130979409231,30.315900777596035,1.7631443705474104,BY4741,PolyE
45.67631004827426,43.47155526760353,1.0507171820078356,BY4741,PolyE
58.62404777566148,51.67292741500656,1.1345215126835684,BY4741,PolyE
41.38809440062128,39.50835266957499,1.0475783373396346,BY4741,PolyE
81.61109985527013,67.88653877570147,1.2021691093268858,BY4741,PolyE
56.401639467133265,43.27553312561654,1.3033147229732647,BY4741,PolyE
70.16748862102263,46.01684368428671,1.5248218478961562,BY4741,PolyE
58.95357973101713,49.58018282146059,1.189055311540709,BY4741,PolyE
70.86498409653555,60.091998539484585,1.1792748755056361,BY4741,PolyE
44.794078510583915,41.49498833307659,1.079505750213154,BY4741,PolyE
57.26585349997831,51.37328886988291,1.1147009420599867,BY4741,PolyE
64.26423597015591,57.68783697051914,1.1139997501205943,BY4741,PolyE
60.41057290695307,49.64832085523562,1.2167697087500298,BY4741,PolyE
53.80048770352683,44.61175763140218,1.205971039026194,BY4741,PolyE
69.51995266700185,57.18865426958721,1.2156249094319465,BY4741,PolyE
73.53208052345525,59.8243301041976,1.22913337091084,BY4741,PolyE
59.99333136780135,51.13316401693315,1.1732763368199568,BY4741,PolyE
58.474816733027986,28.14498414761096,2.0776283413892607,BY4741,PolyE
63.33086741595621,55.140839517733774,1.14852925653387,BY4741,PolyE
56.669030621414834,48.166267805328346,1.1765294095538346,BY4741,PolyE
79.97211087439965,58.88554979629881,1.3580939831766028,BY4741,PolyE
59.68403538829305,50.896760746909074,1.172648995975989,BY4741,PolyE
40.74705668859972,23.38629403990841,1.742347745182088,BY4741,PolyE
45.49013942539936,37.52991360703756,1.2121034943408213,BY4741,PolyE
74.3023532199772,55.802263630429785,1.3315293750818211,BY4741,PolyE
52.8156536266651,43.991682261824735,1.2005827218046095,BY4741,PolyE
37.09010738155989,32.1970036350399,1.1519738855821615,BY4741,PolyE
66.34703405672666,51.0935544434594,1.2985401931695102,BY4741,PolyE
62.68815023827591,54.454152159047474,1.1512097379678028,BY4741,PolyE
66.03962408454446,58.166073908105275,1.135363273596192,BY4741,PolyE
76.47062808812143,68.39410810342666,1.1180879495128635,BY4741,PolyE
66.41500704559591,53.85681486364234,1.2331774022238244,BY4741,PolyE
68.90684230735191,60.596012915966035,1.137151422865251,BY4741,PolyE
55.76321146186799,50.33769048252153,1.1077824772519178,BY4741,PolyE
54.71716386328041,46.31414232463147,1.1814353265952617,BY4741,PolyE
67.70892008011086,54.00261770614112,1.253808110720734,BY4741,PolyE
59.611375939140174,55.143167474658846,1.0810292311651248,BY4741,PolyE
63.030536233254026,56.70213776256136,1.11160775802127,BY4741,PolyE
50.62265621581744,42.69606775098671,1.185651486948644,BY4741,PolyE
60.69948608419051,46.12302939032774,1.3160342433387417,BY4741,PolyE
