Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyI_1,PolyI_2,PolyI_3
YHR206W,7.872705,11.813382,15.023874,11.913156,15.358149,19.437683,24.544582,22.966074,24.246641
YHR207C,5.344805,1.667094,7.654238,2.30802,4.026991,4.628004,6.324571,5.495475,5.740115
YHR208W,491.267548,668.219666,640.476868,74.204521,93.823219,104.68869,130.284393,148.740585,128.539352
YHR209W,20.329903,11.684984,17.205912,14.191833,22.273033,22.015442,25.773718,26.043125,26.205671
YHR210C,4.761032,3.014248,2.959793,1.295339,4.298238,3.587124,2.591382,2.647576,2.993784
YHR211W,22.613253,23.613314,12.389015,14.093902,12.420372,15.247308,16.500391,16.20517,15.921692
YHR212C,1.168635,0.859664,0.37882,0.370864,0.69209,0.641918,0.272585,0.522025,0.450622
YHR212W-A,0.561255,0.899232,0.82678,0.369956,0.654415,1.165383,1.010341,0.764646,0.753216
YHR213W,1.002688,1.283098,1.114325,0.496253,0.83758,1.511603,1.03509,0.838011,1.221355
YHR213W-A,2.411988,1.911911,1.357915,2.077803,3.521465,3.422323,1.820301,2.337854,1.853801
YHR213W-B,2.415873,1.391871,1.244436,3.13169,4.66186,3.35565,2.967072,3.411869,3.848534
YHR214W,16.628235,31.153488,21.985323,6.786536,7.382795,10.885838,34.327312,28.77421,31.469488
YHR214W-A,44.564785,33.206528,26.236736,6.302693,7.625454,11.535332,32.985527,43.999641,35.431801
YHR214C-B,8.16023,9.661478,11.724178,4.663886,5.984334,6.658014,10.236028,8.202073,8.193332
YHR214C-C,0.752147,0.171678,0.134796,0.428224,0.870724,0.327829,0.69659,1.315141,0.790785
YHR214C-D,18.597448,11.743384,6.716899,0.29859,0.886296,0.478642,1.269214,1.633332,1.150462
YHR214C-E,14.595307,9.33433,3.289759,1.890339,1.13891,1.627074,1.477402,0.839547,0.314945
YHR215W,215.889481,207.544769,106.296799,40.762775,24.047779,46.430428,7.188948,6.172554,7.064167
YHR216W,44.305374,47.297062,82.64341,5.401376,10.249722,21.463621,12.557403,10.608675,10.492469
YHR217C,0.438122,0.19568,0.341692,0.120332,0.042076,0.188317,0.099727,0.10256,0.080599
YHR218W,2.920586,4.551093,4.231108,2.667804,3.921153,5.38853,5.050913,4.396137,4.489102
YHR218W-A,2.505755,2.851873,2.97406,3.709326,4.473441,5.900659,7.942047,5.730605,6.299152
YHR219W,7.463575,5.358183,4.796925,4.043131,5.677499,8.798968,11.13195,10.146561,8.663533
YHR219C-A,0,0,0,0,0,0,0,0,0
YJL225C,7.560718,8.238684,6.610096,7.372289,10.813901,14.4092,14.854039,11.643186,12.122441
YJL225W-A,0,0,0,0,0,0,0,0,0
YJL223C,0.578073,0.065413,0.373553,0.075921,0,0.067722,0,0.285478,0.172443
YJL222W-B,1.163235,0.364019,0.438506,0.059819,0.080806,0.090169,0.073857,0.45937,0.06377
YJL222W-A,0.441342,0.272451,0.237245,0.244096,0.022608,0.134443,0.072021,0.198295,0.055734
YJL222W,4.313124,5.186252,3.941433,3.072334,4.19112,5.924248,6.971336,5.769483,6.189636
YJL221C,1.367537,0.706572,1.125465,0.741985,0.842611,0.889468,2.098657,1.485564,1.954236
YJL220W,0.261692,0.426011,0.391831,0.427653,0.119764,0.176236,0.587708,0.290314,0.694649
YJL219W,4.921172,6.237078,4.154503,3.664144,2.894628,2.710246,19.284809,19.219591,17.669218
YJL218W,13.069774,11.783237,20.458555,0.742083,1.549006,3.108562,6.388589,5.460197,6.410754
YJL217W,586.390259,1002.561829,490.941223,272.947113,273.325012,267.197815,310.610809,304.60376,317.92807
YJL216C,2.70985,1.507063,1.952906,0.784311,1.205997,1.917156,2.637079,3.103275,1.954854
YJL215C,0.550395,0.938693,0.943779,0.56953,0.909423,0.585072,1.707356,0.843739,1.484367
YJL214W,0.678164,0.41539,0.796185,0.741914,0.704878,0.990827,1.809635,1.304639,1.353241
YJL213W,10.383444,6.226358,8.600827,3.059191,4.799211,4.532932,7.906826,7.009001,8.047556
YJL212C,15.350162,13.27104,26.520157,16.222404,16.918823,20.577591,20.966038,19.187307,18.922821
YJL211C,56.387886,103.124931,36.082855,110.990227,99.163986,67.606377,85.524666,70.9263,70.205841
YJL210W,192.080261,248.505249,83.044258,383.125305,269.609528,162.637558,215.94574,189.502243,165.162292
YJL209W,2.459044,0.983952,3.290892,1.14836,1.949988,2.521871,3.385597,3.330586,4.111195
YJL208C,11.540576,4.739313,17.188095,6.134344,8.752337,9.409386,10.69927,11.252475,11.326733
YJL207C,1.937628,1.278759,2.828849,2.703569,3.772315,5.769177,5.880275,4.363836,5.218268
YJL206C,4.442243,4.733475,5.386048,5.35581,8.308109,8.938969,11.275092,10.391984,10.35009
YJL205C,34.686466,20.598866,36.46273,18.617706,25.198601,27.369556,29.643459,34.329144,34.197304
YJL204C,3.159676,2.112617,4.686752,2.960277,3.348919,3.659429,4.988278,4.052728,5.105344
YJL203W,4.828327,3.371161,8.01419,1.866802,2.739264,3.425388,4.174412,3.758075,4.599982
YJL202C,1.050761,0.668896,1.048296,0.490208,0.712396,0.382731,1.574583,0.820825,1.480197
YJL201W,7.461565,5.132164,12.701628,8.59456,10.397619,11.67334,11.62701,10.997691,9.732618
YJL200C,13.927941,10.81053,13.547964,4.326148,8.670816,10.669214,12.251704,12.004406,10.4907
YJL199C,35.299629,27.961756,25.562435,25.082409,34.018635,24.151567,43.038204,42.857143,46.470631
YJL198W,42.716656,60.200893,44.048298,47.459282,36.809502,71.36161,52.043987,43.822189,44.960835
YJL197W,3.012247,1.963007,3.878404,3.630135,5.169683,7.003372,9.741877,7.821169,9.029389
YJL197C-A,0,0,0,0,0,0,0,0,0
YJL196C,396.906586,605.387817,342.327972,212.877625,169.805908,280.208069,194.214722,180.977539,179.484421
YJL195C,0.301878,0.266759,1.367104,0.123919,0.006393,0.145111,0.233306,0.297445,0.152454
YJL194W,2.720921,1.038156,5.178482,0.615956,0.870684,1.175606,2.128433,2.954144,2.174184
YJL193W,25.900862,12.088694,26.204872,10.833928,15.261892,21.67161,20.882555,24.956602,24.942362
YJL192C,145.651169,88.533974,198.666916,58.819565,79.892891,78.462288,108.189873,114.905304,114.964119
YJL191W,542.670715,405.577179,608.207153,148.672775,208.030045,241.543671,303.853729,378.810608,401.526886
YJL190C,1944.224243,1358.007812,4399.924805,788.139832,1136.25293,1289.073242,948.507263,1084.266357,1150.736938
YJL189W,677.097412,431.453583,1577.5448,425.344055,539.374512,541.724609,354.74881,357.062347,494.954987
YJL188C,258.312134,172.945007,470.319275,183.73436,209.918427,220.482864,111.295105,140.815567,164.617538
YJL187C,4.77761,4.823241,5.614106,10.887021,9.998369,17.597563,7.536222,6.42179,7.293067
YJL186W,38.397308,21.856281,32.645702,21.795231,30.001911,38.32489,31.168177,28.83914,29.391441
YJL185C,27.942656,27.596251,21.439617,17.945852,22.214558,20.339481,27.995899,32.334736,28.794432
YJL184W,40.557491,30.717104,40.284863,21.012352,15.340787,18.267387,22.017719,22.30546,24.100368
YJL183W,51.65493,42.227844,81.701538,23.223793,29.086628,32.594009,44.229034,53.53397,47.468266
YJL182C,0.071232,0,0.117867,0.080721,0.06265,0.127276,0.147628,0.073281,0.099468
YJL181W,1.863813,0.417796,2.318565,0.89014,2.180978,2.752615,2.339912,2.062129,1.419733
YJL180C,5.854638,3.585884,8.67637,3.051606,4.530117,7.528221,8.050323,10.665195,8.14228
YJL179W,39.651669,15.620163,62.200577,13.196447,13.55286,16.266136,20.316687,19.010675,21.194338
YJL178C,85.062607,93.325264,100.318306,45.28825,68.362938,60.361404,105.267006,124.716599,116.079422
YJL177W,289.207855,121.363655,538.949402,87.572563,125.60717,161.128265,162.607422,189.677719,185.621521
YJL176C,3.127858,1.985635,4.062375,2.079154,3.266326,3.365508,4.282675,4.520556,4.206393
YJL175W,0.06883,0.0615,0.176504,0,0.033343,0.062565,0.080403,0.136835,0.083266
YJL174W,89.644852,55.353016,111.135933,82.81366,109.235176,147.948792,135.923019,152.008621,129.639511
YJL173C,62.679157,42.311893,84.347641,36.730133,51.030285,61.306107,93.48558,87.435524,95.164642
YJL172W,76.703979,56.454304,53.13382,58.935982,72.937698,67.039391,50.177727,64.674149,59.913044
YJL171C,154.404984,209.850494,102.942062,90.427727,155.819443,170.553299,126.332962,136.165131,122.898338
YJL170C,20.77025,17.580179,21.339622,2.340721,2.594969,4.699846,2.38358,1.624979,1.928428
YJL169W,2.525967,1.786945,1.655912,1.304638,1.771267,1.525989,1.593376,1.148256,1.948838
YJL168C,3.663833,2.996823,5.313102,2.877026,4.039667,5.54635,4.379358,3.85267,4.072784
YJL167W,159.098129,79.520477,155.306686,115.514442,145.749847,135.616959,131.248932,124.867271,132.485657
YJL166W,105.433968,71.49559,103.019539,86.167068,129.887466,91.453339,151.634796,159.040405,198.691803
YJL165C,2.93048,1.509761,4.134881,1.933107,3.139256,4.247205,6.646538,6.612792,6.85568
YJL164C,10.458905,6.822138,6.650636,8.565985,9.563368,8.245895,10.85616,12.589767,11.154101
YJL163C,30.47897,47.968102,11.722638,45.13792,28.501001,20.946411,51.596313,56.32513,44.284409
YJL162C,1.562175,0.419481,3.1833,0.516111,0.747471,1.061195,1.77304,1.32288,1.487657
tE(UUC)J,0,0.032175,0.214111,0.221081,0.523984,0.840233,0.322439,0.474753,0.549875
YJL161W,10.26952,5.837282,6.644476,12.515569,13.17227,9.011714,14.32429,10.645046,13.457524
YJL160C,7.852861,5.398958,7.114729,2.97304,2.649771,3.66677,2.450081,3.944259,2.889076
YJL159W,1847.621216,2379.186279,1251.030396,4058.497559,3360.125488,2481.502686,4688.666016,4585.18457,4267.188965
YJL158C,987.504883,827.322998,1396.075073,1254.205811,1412.797485,1694.455811,1551.673828,1650.390015,1420.696289
YJL157C,22.853456,18.662521,27.869827,10.225342,14.3544,22.186708,10.827515,9.901979,9.315724
YJL156W-A,9.364599,3.789207,7.332464,10.155977,10.630421,10.719866,14.162255,16.387518,15.996438
YJL156C,22.965654,25.194748,27.788002,7.077374,10.576715,11.548248,12.964224,11.460013,11.694285
YJL155C,5.242099,3.895039,4.713726,4.179926,6.083524,3.992562,10.080153,8.386128,8.28197
YJL154C,6.537298,3.535627,8.133356,6.312066,10.715119,11.567266,18.338331,18.426497,18.436533
YJL153C,295.193665,284.31192,38.06871,1469.621948,1540.299316,433.737518,1385.84375,1379.202148,1022.146667
YJL152W,80.917717,95.337723,49.529564,64.827286,65.076805,46.07119,61.82925,70.418045,61.76363
YJL151C,920.677246,1086.544922,518.322815,792.672668,782.394226,535.100952,840.974426,810.944397,804.699829
YJL150W,0.455168,0.44668,1.134653,0.541896,0.959308,0.740251,1.676439,1.832183,1.809413
YJL149W,9.654822,6.080207,11.832154,9.3332,12.182633,12.54331,21.346216,17.31267,18.060068
snR128,33.174889,14.379728,57.066219,6.842659,6.897213,9.959942,11.938125,20.540592,18.187078
snR190,7.513563,8.749618,3.072523,21.175812,7.990028,16.986959,7.985406,29.834879,12.200572
YJL148W,17.9743,9.106637,45.863968,5.740483,8.474413,17.307896,11.318653,11.351244,12.323309
YJL147C,5.038641,3.27122,7.261532,3.858543,5.307504,7.80143,6.812563,5.829595,6.622626
YJL146W,9.221736,6.852154,10.660714,5.738971,10.297827,9.528614,13.69988,15.674302,14.451756
YJL145W,38.345245,30.446838,67.417801,19.879425,23.496403,26.92206,38.531826,34.993591,36.399086
YJL144W,15.85375,8.652199,10.162063,6.929771,9.491428,6.801513,29.600618,29.770212,26.310461
YJL143W,486.199493,474.870392,385.212677,415.195374,435.873871,587.880127,784.146667,733.358398,636.798157
YJL142C,8.895912,3.788503,5.734432,4.218258,6.018176,6.272863,9.605675,9.259072,9.110342
YJL141C,10.035083,8.881053,7.278858,10.505754,15.821646,10.55357,24.146545,25.453035,22.882435
YJL140W,107.065712,82.215126,108.569809,70.637367,59.281818,71.031639,103.916481,77.333305,88.468185
YJL139C,28.877907,38.825016,32.346447,36.332825,39.948074,40.503338,50.47588,42.574242,42.844395
YJL138C,663.481506,619.238892,998.174927,499.913177,677.282227,740.54303,802.979492,794.818726,787.402771
YJL137C,11.126825,12.677789,14.214024,11.370338,17.394434,14.305626,21.348997,19.213291,18.48181
YJL136W-A,2.861661,2.699215,3.023312,0,4.960721,3.791286,5.180377,0,3.722169
YJL136C,624.188049,230.457947,1369.524658,260.656891,275.194153,307.964478,215.157578,248.85051,318.685944
YJL135W,3.496107,4.610815,6.806427,2.723077,4.459879,5.879698,3.859903,4.364092,3.822167
YJL134W,39.737339,31.299923,44.694241,27.497219,30.514917,45.622372,31.567501,26.991602,30.199408
YJL133C-A,2870.824707,3147.352539,1046.529541,1342.049316,1196.484497,636.403687,1908.077881,2231.98291,2107.588135
YJL133W,46.23769,31.116777,53.96027,23.365227,52.895859,47.166103,38.669968,42.572006,41.878521
YJL132W,12.678005,17.991705,8.367661,15.441808,15.181052,11.457037,18.257877,18.759834,16.192806
YJL131C,5.769622,4.912974,5.736584,3.230501,3.124749,2.964112,5.46832,4.669662,4.742965
YJL130C,126.245224,118.718719,112.180603,78.881645,109.551369,166.271698,185.184448,169.238968,165.353973
YJL129C,6.485519,4.865074,6.641708,7.052717,7.776842,9.997184,9.836961,10.007277,7.994732
YJL128C,7.838024,5.728802,9.490216,8.535334,10.739776,10.898017,15.869256,15.69141,16.50285
YJL127W-A,1.704141,4.751935,7.792947,6.65831,8.819399,9.61166,12.130499,10.800523,9.088837
YJL127C-B,73.234108,83.766159,65.176071,38.716454,50.59605,40.936909,48.484329,54.688591,59.515091
YJL127C,3.439879,4.348234,5.054806,2.737041,3.130465,3.793775,4.699487,4.57336,3.86532
YJL126W,9.688999,4.295303,10.430337,3.680885,6.402225,6.876168,11.958347,11.166265,12.260209
YJL125C,5.630839,3.516578,12.691888,2.637965,4.530279,7.941819,7.88453,6.300999,7.914864
YJL124C,44.79398,22.506197,75.077728,15.282927,22.305588,29.713327,26.277021,30.117573,33.731464
YJL123C,11.875421,9.518565,21.426439,7.1492,8.964188,13.56887,15.800602,13.040819,13.361874
YJL122W,28.803598,10.779939,47.914894,8.163637,11.040374,17.409466,15.738228,14.695364,16.817274
YJL121C,783.103699,1372.55188,660.592834,804.059021,642.083862,786.089355,954.753235,1027.064575,831.785767
YJL120W,21.984545,36.311329,19.139698,16.78072,14.791489,17.426853,20.060671,21.749395,18.223789
YJL119C,9.329875,8.706237,7.043748,1.516545,1.059058,0.861274,2.38013,1.837568,1.240088
YJL118W,37.159882,27.548567,33.161598,27.131479,23.614046,32.46661,31.722969,28.508808,32.22261
YJL117W,72.848511,36.02808,85.638771,34.436806,40.583599,55.72192,56.236347,62.534073,56.481876
YJL116C,18.925037,14.365464,7.287709,48.770111,45.296482,38.207119,571.980164,455.285065,436.416138
YJL115W,7.570461,2.902605,7.29869,3.834642,4.110674,9.388612,4.565608,3.597738,4.343804
tA(AGC)J,0,0,0,0,0.116792,0,0,0.397123,0
YJL114W,1.183061,0.504836,0.819485,0.413998,1.090613,1.450332,0.502004,0.387258,0.558976
YJL113W,0.184746,0.114944,0.304732,0.057823,0.145816,0.223366,0.276905,0.284533,0.281654
tD(GUC)J1,0.069419,0,0,0,0,0,0,0,0
YJL112W,4.136303,2.801211,5.735748,2.489231,3.019227,3.928888,6.869792,7.257939,6.700397
YJL111W,28.174129,27.944044,48.219456,24.852125,31.481974,43.418083,80.919044,73.988098,71.354752
YJL110C,3.316975,1.512554,6.051698,1.918854,4.025191,4.001768,3.917657,3.338167,4.58277
YJL109C,10.861102,5.595156,19.39945,8.542022,17.719944,26.273573,22.896,18.346523,21.616995
YJL108C,3.851894,4.069773,4.583266,7.881363,8.072132,10.495316,20.158676,16.276993,14.688065
YJL107C,2.643681,1.878537,2.532609,2.419265,5.824269,6.907005,9.731494,8.466778,7.299836
YJL106W,1.477818,0.708687,2.115293,0.744611,2.16034,1.766744,2.05662,2.052247,2.258633
YJL105W,27.721178,20.559542,19.611677,5.689405,7.149322,9.363461,6.081056,5.356392,4.42916
YJL104W,28.742479,20.226858,48.027576,8.235024,15.433673,19.861649,22.496523,18.101202,21.28334
snR37,78.015823,55.029747,62.629837,54.219772,25.564827,38.88203,32.166851,74.042648,44.783485
YJL103C,2.944973,2.25513,2.224053,2.154205,3.079319,1.924787,7.369899,7.073971,6.597642
YJL102W,0.865323,1.175235,1.021136,1.176307,1.179824,1.878022,6.021428,4.302242,5.576952
tR(ACG)J,0.57292,0.527575,0.47515,0,0,0.449797,0,0.343778,0.728705
YJL101C,17.185263,14.328719,18.031927,14.363095,18.684862,19.184132,40.347103,39.753532,39.714317
YJL100W,8.609156,7.786031,6.553109,5.795033,7.648602,7.57109,21.026293,17.934315,17.260424
YJL099W,3.341395,2.465424,4.027785,1.914098,4.532168,4.387383,7.882191,8.483535,8.269154
YJL098W,2.07723,1.014091,3.727964,1.4568,2.818332,4.035655,4.458946,3.343686,3.82434
YJL097W,567.994812,637.603088,425.431641,336.043854,343.835938,398.246552,300.311554,338.879608,317.653412
YJL096W,24.759798,8.844428,33.783211,8.587561,16.745998,16.633139,17.220074,15.029181,18.853628
YJL095W,1.702926,0.737143,2.069382,0.85913,1.5313,2.020596,3.672808,3.119741,3.50348
YJL094C,66.948029,61.46846,45.940929,110.79351,116.060875,101.989204,117.72908,108.457794,100.733238
YJL093C,53.823193,54.914291,48.936905,45.604115,45.57291,56.766052,52.692055,48.215374,42.187454
YJL092W,25.669571,22.393494,11.036907,17.172703,12.905177,16.014421,11.192822,10.77316,9.658787
YJL091C,103.289436,114.230751,69.520828,151.027176,154.30069,151.653976,100.865013,98.030388,79.746651
YJL090C,6.431483,4.031157,5.77406,3.411462,4.754504,4.577163,4.751071,4.748618,4.366484
YJL089W,13.288895,7.923082,10.37932,1.586711,1.771167,1.112898,3.499743,3.810596,2.858432
YJL088W,20.16354,13.573108,73.328888,3.24877,5.924077,5.884379,8.128286,8.761159,8.920257
YJL087C,1.414307,0.677977,2.456249,0.371554,1.213169,1.797245,1.865565,1.155993,1.898294
YJL086C,0.140414,0.326461,0.80933,0.296139,0.881083,0.718091,0.79288,0.595196,0.903492
YJL085W,3.05688,1.57364,5.23169,1.271668,2.151897,2.42049,3.160818,3.218799,3.672208
YJL084C,8.610144,4.747361,5.959138,4.6617,7.045763,7.706399,9.014786,7.282455,7.397862
YJL083W,7.674906,11.296781,7.260404,11.021975,10.798554,12.590007,11.320648,12.974519,10.532849
YJL082W,11.686553,10.498136,10.734185,13.22979,19.774538,13.941263,26.243557,26.658007,23.638678
YJL081C,14.786833,8.22815,20.498909,8.059095,11.706214,12.449925,16.858015,16.868006,18.406488
YJL080C,26.631248,24.995291,40.090958,23.835108,33.531376,49.560711,48.752708,42.549286,45.246002
YJL079C,280.220093,286.757996,68.215096,663.82782,405.162018,283.340546,468.99118,430.319305,440.576721
YJL078C,139.077042,237.121674,149.609314,713.066772,588.74408,662.654724,214.32782,177.177811,190.464142
YJL077W-B,30.130308,34.87722,16.587967,69.363533,50.050568,59.607758,76.350235,67.669556,54.621147
YJL077C,50.345783,40.795147,37.051426,26.978302,25.675392,21.610521,40.111835,47.209274,33.794525
YJL077W-A,0.012774,0,0.000099,0.039644,0.000441,0,0.003542,0,0.004842
YJL076W,7.704234,8.693717,8.559049,7.326316,8.873967,10.961349,15.707341,12.710417,11.641224
YJL075C,3.571052,0.98594,1.609389,0.558702,0.842994,2.019755,1.395692,1.012409,2.042222
YJL074C,1.214088,0.733376,1.834256,0.9067,1.12108,2.679332,1.187361,1.063673,0.929676
YJL073W,10.898613,10.065507,10.703422,10.617165,12.155976,12.454321,13.205142,12.472001,10.312811
YJL072C,28.972466,32.68409,43.817665,13.405094,16.454412,19.657249,26.978634,27.102894,30.012897
YJL071W,10.820004,10.29278,13.759744,8.628189,9.692894,10.169421,15.13128,14.43292,14.675575
YJL070C,3.587918,1.763918,3.62834,3.927228,4.727702,4.039806,7.814449,7.293941,6.871289
YJL069C,13.536489,7.137885,12.439272,5.208109,8.172876,10.738705,14.797136,13.464795,13.875835
YJL068C,275.448395,258.720459,158.992981,204.55571,250.211914,215.316437,361.004517,368.412689,384.89212
YJL067W,0.956145,0.58579,0.542091,0.778855,0.623182,0.429616,1.394079,2.067183,1.428584
YJL066C,19.909639,19.655325,11.384531,10.260507,13.173149,10.976947,23.74408,28.767433,26.051991
YJL065C,23.408203,14.525304,27.756628,9.273974,14.880607,14.93208,23.201246,24.565523,23.680714
YJL064W,3.808675,1.952136,4.729045,2.628629,2.665231,2.103803,3.377843,3.387412,2.454614
YJL063C,37.946163,49.14307,27.575478,21.810902,26.150078,29.943205,30.64422,32.924313,31.688055
YJL062W-A,422.888367,554.428589,266.429047,380.159943,391.572449,366.256439,354.706818,385.247894,372.082031
YJL062W,71.253815,62.067856,61.994965,92.63932,84.524345,137.596558,73.343811,72.086662,63.49778
YJL061W,7.042244,8.608451,11.99552,10.35943,14.914553,17.372076,17.81341,13.217142,13.858013
YJL060W,54.206142,22.89086,58.94923,21.526793,32.582935,30.209822,44.390289,54.724319,56.594845
YJL059W,91.81823,114.099251,66.665596,50.392166,54.424335,64.691963,66.002159,71.687744,62.649578
YJL058C,4.422928,4.136678,5.760986,2.463429,3.639025,4.26146,6.501469,6.003527,7.16119
YJL057C,5.016701,3.602731,5.990216,3.915552,4.856578,3.534964,9.3296,9.392472,9.617011
YJL056C,11.461282,11.092005,3.92568,20.049244,25.075443,18.956079,19.856153,20.182137,19.96324
YJL055W,105.827888,74.051315,53.673428,36.757504,47.704571,54.599598,101.001625,100.5495,100.284988
YJL054W,13.578682,13.812758,16.971537,8.643226,12.577695,13.526288,26.283634,22.143044,24.45532
YJL053W,16.145351,7.637054,21.903912,9.051977,16.794226,13.768583,17.29302,20.600246,20.882067
YJL052C-A,2.274047,1.69399,1.639639,0.106911,0.040853,0.151748,1.262232,0.182089,0.285341
YJL052W,799.544067,671.472839,47.606041,10362.90723,8773.373047,3500.382324,4779.057617,4264.929688,5537.430176
YJL051W,25.565012,30.824596,24.829866,16.842047,13.99849,19.922699,14.307013,15.657594,12.662129
YJL050W,3.711585,2.272979,8.559593,3.252963,5.231737,7.202196,4.467669,5.001814,4.980711
YJL049W,2.648588,0.658116,3.613676,1.334517,1.960692,1.927447,3.36979,1.990742,2.731865
